개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,건물용도명,기존게임업외업종명,노래방실수,데이터갱신시점,도로명주소,문화사업자구분명,문화체육업종명,방음시설여부,비디오재생기명,비상계단여부,비상구여부,상세영업상태명,상세영업상태코드,소방시설여부,시설면적,영업상태코드,음향시설여부,자동환기여부,전화번호,제공게임물명,제작취급품목내용,조명시설유무,조명시설조도,좌표정보(X),좌표정보(Y),주변환경명,지번주소,지상층수,지역구분명,지하층수,청소년실수,청소년실여부,총게임기수,총층수,통로너비,특수조명여부,편의시설여부,최종수정시점
3000000,CDFF2241142018000004,2018-05-25,,폐업,2022-03-28,,,,03116,인노앙,I,,,,2025-12-15 16:15:28,"서울특별시 종로구 종로66길 13, 1층 (숭인동)",유통관련업,청소년게임제공업,,,,,폐업,03,,6.6,03,,,,전체이용가,맘모스,,,201875.881162742    ,452437.940796721    ,,서울특별시 종로구 숭인동 1412 ,,,,,,,,,,,2022-03-28 14:39:09
3000000,CDFF2241142018000005,2018-07-02,,폐업,2018-08-30,,,,03119,부담없는 게임장,I,,,,2025-12-15 16:15:28,"서울특별시 종로구 종로 282, 1층 (창신동)",유통관련업,청소년게임제공업,,,,,폐업,03,,32.63,03,,,,전체이용가,"상하이2, 상하이3, 라이덴2, 덴가이 등",,,200824.980510327    ,452030.704657787    ,,서울특별시 종로구 창신동 443-11 ,,,,,,,,,,,2018-08-30 16:27:20
3000000,CDFF2241142018000006,2018-11-30,,폐업,2021-06-23,,,,03106,뽑기짱,I,,,,2025-12-15 16:15:28,"서울특별시 종로구 창신길 40-2, 1층 (창신동)",유통관련업,청소년게임제공업,,,,,폐업,03,,26.4,03,,,,전체이용가,토이즈팝,,,200880.057801796    ,452344.250500934    ,,서울특별시 종로구 창신동 582-17 ,,,,,,7,,,,,2021-06-23 16:13:48
3000000,CDFF2241142019000002,2019-04-02,,폐업,2020-09-02,,,,03112,이기자 게임랜드,I,,,,2025-12-15 16:15:28,"서울특별시 종로구 종로 377-3, 서림빌딩 지하1층 (숭인동)",유통관련업,청소년게임제공업,,,,,폐업,03,,208.51,03,,,,,제왕전,,,201633.605833878    ,452465.228032446    ,,서울특별시 종로구 숭인동 177-2 서림빌딩 지하1층 ,,,,,,40,,,,,2020-09-02 15:08:40
3000000,CDFF2241142010000003,2010-12-17,,취소/말소/만료/정지/중지,2012-12-18,,,,,종일 게임장,I,,,,2025-12-15 16:15:28,,유통관련업,청소년게임제공업,,,,,직권말소,35,,125.52,04,,,,전체이용가,아케이드 게임(황금바다),,,199042.72412071     ,451834.553171381    ,,서울특별시 종로구 관수동 130-1 지하1층 ,,,,,,,,,,,2012-12-18 13:47:15
3010000,CDFF2241142009000051,2009-12-30,,폐업,2011-04-26,,,,,진성 게임장,I,,,,2026-03-11 01:21:57,"서울특별시 중구 을지로 250  (을지로6가,지상 2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,165,03,,,,전체이용가,바빌론에서굿씨플러스,,,200439.916629279    ,451538.771934523    ,,서울특별시 중구 을지로6가 30-5 지상 2층 ,,상업지역,,,,,,,,,2011-04-26 17:24:22
3010000,CDFF2241142010000003,2010-02-05,,폐업,2011-11-23,,,,,게임타워,I,,,,2026-03-11 01:21:57,,유통관련업,청소년게임제공업,,,,,폐업,03,,89.32,03,,,,전체이용가,오스카,,,201557.139555615    ,451515.124712694    ,,서울특별시 중구 황학동 740 지상 2층 ,,상업지역,,,,,,,,,2011-11-24 09:43:06
3010000,CDFF2241142010000012,2010-12-07,,폐업,2011-02-22,,,,,명동게임랜드,I,,,,2026-03-11 01:21:57,,유통관련업,청소년게임제공업,,,,,폐업,03,,95.75,03,,,,전체이용가,레드드래곤,,,198866.36491721     ,451021.050960516    ,,서울특별시 중구 충무로2가 61-3 지상1층 ,,,,,,,,,,,2011-02-22 14:51:41
3010000,CDFF2241142011000002,2011-03-09,,폐업,2012-12-28,,,,,약수게임랜드,I,,,,2026-03-11 01:21:57,"서울특별시 중구 동호로8길 7  (신당동,지하1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,111.85,03,,,,전체이용가,프라이드,,,200987.769714302    ,450195.703610511    ,,서울특별시 중구 신당동 373-9 지하1층 ,,,,,,,,,,,2012-12-28 10:27:42
3010000,CDFF2241142011000003,2011-03-18,,폐업,2012-03-30,,,,,충무게임랜드,I,,,,2026-03-11 01:21:57,"서울특별시 중구 충무로 21-12  (초동,지상2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,128.47,03,,,,전체이용가,오션시티,,,199253.913998846    ,451227.693913066    ,,서울특별시 중구 초동 53-5 지상2층 ,,,,,,,,,,,2012-03-30 13:44:45
3010000,CDFF2241142011000005,2011-05-25,,폐업,2012-01-13,,,,,명보랜드,I,,,,2026-03-11 01:21:57,"서울특별시 중구 을지로18길 46-9  (인현동1가,2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,86.7,03,,,,전체이용가,씨 미션,,,199371.155010022    ,451371.394331184    ,,서울특별시 중구 인현동1가 101-3 2층 ,,,,,,,,,,,2012-01-13 10:47:05
3010000,CDFF2241142011000007,2011-06-16,,폐업,2012-01-19,,,,,케레스타게임장,I,,,,2026-03-11 01:21:57,"서울특별시 중구 장충단로13길 20  (을지로6가,케레스타 1층 17호)",유통관련업,청소년게임제공업,,,,,폐업,03,,70.56,03,,,20481010,전체이용가,,,,200613.510297669    ,451817.515366883    ,,서울특별시 중구 을지로6가 17-2 케레스타 1층 17호 ,,,,,,,,,,,2012-01-19 09:46:21
3010000,CDFF2241142011000009,2011-11-29,,폐업,2014-12-11,,,,,신당게임장,I,,,,2026-03-11 01:21:57,서울특별시 중구 퇴계로 422-1 (신당동),유통관련업,청소년게임제공업,,,,,폐업,03,,103.8,03,,,,전체이용가,,,,201567.192348576    ,451460.57702689     ,,서울특별시 중구 신당동 120-9 1층 ,1,,,,,40,,,,,2014-12-11 16:54:48
3010000,CDFF2241142012000001,2012-02-15,,폐업,2021-05-27,,,,04576,게임월드,I,,,,2026-03-11 01:21:57,서울특별시 중구 퇴계로 421 (황학동),유통관련업,청소년게임제공업,,,,,폐업,03,,99.75,03,,,,전체이용가,씨 팡팡,,,201557.139555615    ,451515.124712694    ,,서울특별시 중구 황학동 740 지상1층 ,,,,,,40,,,,,2021-05-27 11:01:44
3010000,CDFF2241142012000002,2012-12-13,,폐업,2013-07-18,,,,,초동게임랜드,I,근린생활시설,,,2026-03-11 01:21:57,"서울특별시 중구 충무로 21-12, 2층 (초동, 초동빌딩)",유통관련업,청소년게임제공업,,,,,폐업,03,,128.47,03,,,,전체이용가,아케이드게임(월드전자 정글나라III 40대),,,199253.913998846    ,451227.693913066    ,,서울특별시 중구 초동 53-5 ,5,상업지역,1,,,40,6,,,,2013-07-18 16:29:55
3010000,CDFF2241142012000003,2012-12-21,,폐업,2015-04-01,,,,,을지포세이돈게임장,I,근린생활시설,,,2026-03-11 01:21:57,"서울특별시 중구 동호로 350, 지하1층 (을지로5가, 한일빌딩)",유통관련업,청소년게임제공업,,,,,폐업,03,,102.15,03,,,,전체이용가,씨로켓,,,200168.83910333     ,451476.043044703    ,기타,서울특별시 중구 을지로5가 275-6 ,6,상업지역,1,,,40,7,,,,2015-04-01 11:17:19
3010000,CDFF2241142014000001,2014-04-18,,폐업,2014-06-26,,,,,을지 게임랜드,I,,,,2026-03-11 01:21:57,"서울특별시 중구 충무로 21-12, 2층 (초동)",유통관련업,청소년게임제공업,,,,,폐업,03,,128.47,03,,,,전체이용가,,,,199253.913998846    ,451227.693913066    ,,서울특별시 중구 초동 53-5 ,2,,,,,,,,,,2014-06-26 13:31:38
3010000,CDFF2241142016000001,2016-06-13,,폐업,2021-10-20,,,,04549,우리게임랜드,I,,,,2026-03-11 01:21:57,"서울특별시 중구 을지로16길 39, 1층 (인현동1가)",유통관련업,청소년게임제공업,,,,,폐업,03,,145,03,,,,전체이용가,씨배틀 3,,,199358.34804369     ,451371.595692328    ,,서울특별시 중구 인현동1가 101-8 ,,,,,,45,1,,,,2022-09-01 15:07:05
3010000,CDFF2241142016000002,2016-11-16,,폐업,2020-04-17,,,,04576,게임월드Ⅱ,I,근린생활시설,,,2026-03-11 01:21:57,"서울특별시 중구 퇴계로 433, 2층 (황학동)",유통관련업,청소년게임제공업,,,,,폐업,03,,82.64,03,,,,전체이용가,드래곤 오션,,,201686.07376784     ,451520.650686027    ,,서울특별시 중구 황학동 720 ,,,,,,45,,,,,2020-04-17 17:13:24
3010000,CDFF2241142017000001,2017-02-13,,폐업,2017-08-08,,,,04536,퍼니랜드,I,근린생활시설,,,2026-03-11 01:21:58,서울특별시 중구 명동8길 24 (명동2가),유통관련업,청소년게임제공업,,,,,폐업,03,,208.26,03,,,0269681800,전체이용가,인형뽑기,,,198574.102138208    ,451150.125150834    ,기타,서울특별시 중구 명동2가 52-1 ,3,상업지역,,,,40,3,,,,2017-08-08 17:40:54
3010000,CDFF2241142017000003,2017-03-08,,폐업,2017-05-04,,,,04634,남대문게임랜드,I,근린생활시설,,,2026-03-11 01:21:58,"서울특별시 중구 퇴계로 42-1 (남창동, 대한빌딩)",유통관련업,청소년게임제공업,,,,,폐업,03,,104.66,03,,,,전체이용가,고래스토리,,,197951.529011969    ,450599.807638881    ,,서울특별시 중구 남창동 168-7 ,,상업지역,,,,40,,,,,2017-05-04 17:16:44
3010000,CDFF2241142017000005,2017-03-27,,폐업,2019-11-19,,,,04573,뽑겟몬,I,,,,2026-03-11 01:21:58,서울특별시 중구 난계로 205 (황학동),유통관련업,청소년게임제공업,,,,,폐업,03,,33,03,,,,전체이용가,아케이드게임 (인형뽑기),,,201985.916298808    ,451950.849083821    ,,서울특별시 중구 황학동 1687 ,,,,,,10,,,,,2019-11-20 18:16:59
3010000,CDFF2241142017000007,2017-05-11,,폐업,2019-09-30,,,,04537,스트라이크 팡,I,,,,2026-03-11 01:21:58,"서울특별시 중구 명동8가길 22 (충무로2가, 충무로패션몰리지상가)",유통관련업,청소년게임제공업,,,,,폐업,03,,236.63,03,,,023183102,전체이용가,"스마일토이,스마일스토리2,고릴라다트피오피,비트엔덩크",,,198713.482870784    ,451033.470763455    ,,서울특별시 중구 충무로2가 63-5 ,,,,,,29,,,,,2019-10-07 10:59:06
3010000,CDFF2241142017000008,2017-08-04,,폐업,2020-01-30,,,,04576,게임파크 2,I,,,,2026-03-11 01:21:58,서울특별시 중구 퇴계로 433 (황학동),유통관련업,청소년게임제공업,,,,,폐업,03,,82.64,03,,,,전체이용가,아케이드게임,,,201686.07376784     ,451520.650686027    ,,서울특별시 중구 황학동 720 ,,,,,,50,,,,,2020-02-27 17:39:54
3010000,CDFF2241142017000009,2017-09-28,,폐업,2023-02-23,,,,04595,뽑기짱(영),I,,,,2026-03-11 01:21:58,"서울특별시 중구 다산로 32, 1층 122호 (신당동, 남산타운 2상가)",유통관련업,청소년게임제공업,,,,,폐업,03,,21.58,03,,,,전체이용가,인형 뽑기(곰탱이),,,200750.455125653    ,449638.824308081    ,,서울특별시 중구 신당동 844 ,,,,,,7,,,,,2023-02-24 18:10:43
3010000,CDFF2241142017000010,2017-10-12,,폐업,2018-05-18,,,,04545,팩토리 게임월드,I,,,,2026-03-11 01:21:58,"서울특별시 중구 을지로 157, 3층 358호 (산림동, 대림상가 라열 )",유통관련업,청소년게임제공업,,,,,폐업,03,,12.2,03,,,,전체이용가,,,,199526.416139264    ,451693.211256949    ,,서울특별시 중구 산림동 207-2 ,,,,,,4,,,,,2018-05-18 10:58:49
3010000,CDFF2241142017000011,2017-12-19,,폐업,2020-12-29,,,,04563,GAME ZONE,I,,,,2026-03-11 01:21:58,"서울특별시 중구 장충단로13길 20, 현대시티타워 (을지로6가)",유통관련업,청소년게임제공업,,,,,폐업,03,,242.03,03,,,023716709,전체이용가,건슈팅게임 외 24대,,,200613.510297669    ,451817.515366883    ,,서울특별시 중구 을지로6가 17-2 현대시티타워 11층 CGV 동대문로비 내 ,,,,,,25,,,,,2020-12-29 13:06:41
3010000,CDFF2241142023000001,2023-06-21,,폐업,2025-10-23,,,,04503,중림뽑기당,I,,,,2026-03-11 01:21:58,"서울특별시 중구 손기정로1길 48, 1층 (중림동)",유통관련업,청소년게임제공업,,,,,폐업,03,,28.28,03,,,,전체이용가,"CC-NA-160504-008,CC-NA-170315-008,CC-NA-120208-001",,,196624.337871452    ,450744.416443362    ,,서울특별시 중구 중림동 400-14 ,,,,,,9,,,,,2025-10-24 14:18:39
3010000,CDFF2241142008000001,2008-01-11,,폐업,2009-06-15,,,,,게임아텍,I,,,,2026-03-11 01:21:55,"서울특별시 중구 퇴계로 414  (신당동,지하 1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,198,03,,,,,,,,201493.81751023     ,451443.482518591    ,,서울특별시 중구 신당동 110-7 지하 1층 ,,,,,,,,,,,2009-06-16 09:56:45
3010000,CDFF2241142008000002,2008-05-07,,폐업,2009-11-04,,,,,골드,I,,,,2026-03-11 01:21:55,"서울특별시 중구 퇴계로 410  (신당동,1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,93.45,03,,,,,,,,201447.982427347    ,451441.619697856    ,,서울특별시 중구 신당동 110-2 1층 ,,,,,,,,,,,2009-11-04 16:21:52
3010000,CDFF2241142008000003,2008-05-27,,폐업,2012-02-09,,,,,도모,I,,,,2026-03-11 01:21:55,"서울특별시 중구 퇴계로 439-4  (황학동,지상 1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,110,03,,,,전체이용가,,,,201766.354547281    ,451514.194415934    ,,서울특별시 중구 황학동 714 지상 1층 ,,,,,,,,,,,2012-02-09 15:42:59
3010000,CDFF2241142008000004,2008-05-27,,폐업,2014-02-06,,,100-827,,트리플 엑스,I,,,,2026-03-11 01:21:55,"서울특별시 중구 다산로 104  (신당동,지상 2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,110,03,,,,,,,,200802.727701072    ,450100.127638921    ,,서울특별시 중구 신당동 368-3 지상 2층 ,,,,,,,,,,,2014-02-07 14:26:17
3010000,CDFF2241142008000005,2008-05-27,,폐업,2009-07-13,,,,,다산 게임장,I,,,,2026-03-11 01:21:56,"서울특별시 중구 다산로42길 43  (신당동,지상 1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,33,03,,,,,,,,201576.48053864     ,451353.406208875    ,,서울특별시 중구 신당동 121-62 지상 1층 ,,,,,,,,,,,2009-07-13 09:37:27
3010000,CDFF2241142008000006,2008-06-13,,폐업,2011-11-16,,,,,일번지 게임장,I,,,,2026-03-11 01:21:56,,유통관련업,청소년게임제공업,,,,,폐업,03,,99.75,03,,,,,,,,201557.139555615    ,451515.124712694    ,,서울특별시 중구 황학동 740 지상 1층 ,,,,,,,,,,,2011-11-16 13:31:56
3010000,CDFF2241142008000007,2008-06-20,,폐업,2010-04-13,,,,,게임파크,I,,,,2026-03-11 01:21:56,"서울특별시 중구 동호로 195  (신당동,지상 1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,138.88,03,,,,,,,,200798.474719197    ,450340.176926109    ,,서울특별시 중구 신당동 359-6 지상 1층 ,,,,,,,,,,,2010-04-13 17:46:57
3010000,CDFF2241142008000008,2008-07-23,,폐업,2017-06-01,,,,,1004 게임장,I,,,,2026-03-11 01:21:56,"서울특별시 중구 서소문로 8 (중림동,지상 2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,90.27,03,,,023138209,,,,,196655.581895878    ,450746.19907568     ,,서울특별시 중구 중림동 398-1 지상 2층 ,,,,,,,,,,,2017-06-01 12:24:41
3010000,CDFF2241142008000009,2008-07-31,,폐업,2009-10-28,,,,,게임파크,I,,,,2026-03-11 01:21:56,,유통관련업,청소년게임제공업,,,,,폐업,03,,82.64,03,,,,,,,,201686.07376784     ,451520.650686027    ,,서울특별시 중구 황학동 720 지상 1층 ,,,,,,,,,,,2009-11-10 13:16:03
3010000,CDFF2241142008000011,2008-09-09,,폐업,2009-04-14,,,100-013,,쎄븐 게임랜드,I,,,,2026-03-11 01:21:56,"서울특별시 중구 수표로6길 31  (충무로3가,지상 1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,68.23,03,,,,,,,,199226.584598475    ,451192.541649487    ,,서울특별시 중구 충무로3가 25-1 지상 1층 ,,,,,,,,,,,2009-04-14 13:27:43
3010000,CDFF2241142008000012,2008-11-28,,폐업,2012-05-17,,,100-869,,조이 플러스,I,,,,2026-03-11 01:21:56,,유통관련업,청소년게임제공업,,,,,폐업,03,,66.5,03,,,,,,,,201686.07376784     ,451520.650686027    ,,서울특별시 중구 황학동 720 지층 ,,,,,,,,,,,2012-05-18 13:38:36
3010000,CDFF2241142009000004,2009-02-18,,폐업,2009-06-02,,,,,밀리오레 오락실,I,,,,2026-03-11 01:21:56,"서울특별시 중구 장충단로 263  (을지로6가,밀리오레 13층 5호)",유통관련업,청소년게임제공업,,,,,폐업,03,,198.61,03,,,,,,,,200664.582936542    ,451781.8683954      ,,서울특별시 중구 을지로6가 18-185 밀리오레 13층 5호 ,,,,,,,,,,,2009-06-02 16:51:47
3010000,CDFF2241142009000006,2009-03-09,,폐업,2011-05-09,,,,,정건이벤트홀,I,,,,2026-03-11 01:21:56,"서울특별시 중구 을지로 213  (을지로5가,2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,140.83,03,,,,전체이용가,심해,,,200090.428459125    ,451647.218394571    ,,서울특별시 중구 을지로5가 20-1 2층 ,,상업지역,,,,,,,,,2011-05-09 10:59:15
3010000,CDFF2241142009000007,2009-03-19,,폐업,2010-05-27,,,,,잠수왕,I,,,,2026-03-11 01:21:56,"서울특별시 중구 충무로2길 6  (충무로3가,지상 1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,49.59,03,,,,전체이용가,,,,199347.436688883    ,451135.337272212    ,기타,서울특별시 중구 충무로3가 36-1 지상 1층 ,,상업지역,,,,,,,,,2010-05-27 16:01:25
3010000,CDFF2241142009000008,2009-04-03,,폐업,2019-04-29,,,100-851,,(주)지앤지어소시에이츠,I,근린생활시설,,,2026-03-11 01:21:56,"서울특별시 중구 장충단로 247  (을지로6가,굿모닝씨티 9층 902-01호)",유통관련업,청소년게임제공업,,,,,폐업,03,,77.44,03,,,,전체이용가,,,,200573.641273539    ,451621.036467544    ,,서울특별시 중구 을지로6가 18-21 굿모닝씨티 9층 902-01호 ,,상업지역,,,,,,,,,2019-04-29 16:55:12
3010000,CDFF2241142009000010,2009-04-20,,폐업,2010-06-04,,,,,잠수왕,I,근린생활시설,,,2026-03-11 01:21:56,"서울특별시 중구 충무로2길 6  (충무로3가,지상 1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,54.41,03,,,,전체이용가,,,,199352.432492448    ,451134.701403015    ,,서울특별시 중구 충무로3가 35-3 지상 1층 ,,상업지역,,,,,,,,,2010-06-04 11:23:53
3010000,CDFF2241142009000013,2009-05-18,,폐업,2011-11-16,,,,,게임랜드,I,근린생활시설,,,2026-03-11 01:21:56,"서울특별시 중구 마장로1가길 11-8  (신당동,지하 1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,85.8,03,,,,전체이용가,,,,201094.409142844    ,451855.569604419    ,,서울특별시 중구 신당동 213-3 지하 1층 ,,일반상업지역,,,,,,,,,2011-11-16 13:31:17
3010000,CDFF2241142009000016,2009-05-21,,폐업,2009-09-28,,,,,개소문 게임랜드,I,,,,2026-03-11 01:21:56,"서울특별시 중구 다산로 234  (신당동,지상 2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,194.04,03,,,,전체이용가,,,,201356.790355802    ,451279.744289659    ,,서울특별시 중구 신당동 102-4 지상 2층 ,,일반상업지역,,,,,,,,,2009-09-28 17:53:29
3010000,CDFF2241142009000018,2009-06-18,,폐업,2010-03-02,,,,,아틀랜타,I,,,,2026-03-11 01:21:56,"서울특별시 중구 퇴계로 414  (신당동,지층)",유통관련업,청소년게임제공업,,,,,폐업,03,,96.23,03,,,,전체이용가,,,,201493.81751023     ,451443.482518591    ,,서울특별시 중구 신당동 110-7 지층 ,,상업지역,,,,,,,,,2010-03-02 11:12:52
3010000,CDFF2241142009000019,2009-06-30,,폐업,2010-03-15,,,,,명동 게임장,I,,,,2026-03-11 01:21:56,"서울특별시 중구 명동4길 25  (명동2가,지하 1층)",유통관련업,청소년게임제공업,,,,,폐업,03,,132,03,,,,전체이용가,,,,198525.848324122    ,451141.226369577    ,,서울특별시 중구 명동2가 53-1 지하 1층 ,,중심상업지역,,,,,,,,,2010-03-16 09:46:26
3010000,CDFF2241142009000020,2009-07-01,,폐업,2009-09-07,,,,,남문 게임랜드,I,,,,2026-03-11 01:21:56,"서울특별시 중구 퇴계로 60  (회현동1가,지상 2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,100,03,,,,전체이용가,,,,198074.864366615    ,450728.991762096    ,,서울특별시 중구 회현동1가 194-53 지상 2층 ,,상업지역,,,,,,,,,2009-09-07 14:14:10
